timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2026-05-10 11:28:06.370,1,0.0034758127,0.35044727,1.0173764,0.37720928,-1.8880317,0.3051272
2026-05-10 11:28:06.380,2,0.00667721885,0.35633176499999997,1.0154556000000001,0.5467243900000001,-2.05563785,0.1291216465
2026-05-10 11:28:06.390,3,0.009878625,0.36221626,1.0135348,0.7162395,-2.223244,-0.046883907
2026-05-10 11:28:06.400,4,0.009878625,0.36221626,1.0135348,0.7162395,-2.223244,-0.046883907
2026-05-10 11:28:06.410,5,0.009878625,0.36221626,1.0135348,0.7162395,-2.223244,-0.046883907
2026-05-10 11:28:06.420,6,0.009878625,0.36221626,1.0135348,0.793208535,-2.2694407,-0.1592831135
2026-05-10 11:28:06.430,7,0.009878625,0.36221626,1.0135348,0.87017757,-2.3156374,-0.27168232
2026-05-10 11:28:06.440,8,-0.07817529,0.33294627,0.8865761,0.87017757,-2.3156374,-0.27168232
2026-05-10 11:28:06.450,9,-0.07817529,0.33294627,0.8865761,0.8110763466666667,-2.2511911,-0.27947084666666666
2026-05-10 11:28:06.460,10,-0.07817529,0.33294627,0.8865761,0.6928739,-2.1222985,-0.2950479
2026-05-10 11:28:06.470,11,-0.14748828333333333,0.31229465,0.7515276000000001,0.6928739,-2.1222985,-0.2950479
2026-05-10 11:28:06.480,12,-0.18214478,0.30196884,0.68400335,0.6928739,-2.1222985,-0.2950479
2026-05-10 11:28:06.490,13,-0.18214478,0.30196884,0.6840033499999999,0.6928739,-2.1222985,-0.2950479
2026-05-10 11:28:06.500,14,-0.18214478,0.30196884,0.68400335,0.6928739,-2.1222985,-0.2950479
2026-05-10 11:28:06.510,15,-0.18214478,0.30196884,0.68400335,0.6928739,-2.1222985,-0.2950479
2026-05-10 11:28:06.520,16,-0.18214478,0.30196884,0.68400335,0.6928739,-2.1222985,-0.2950479
2026-05-10 11:28:06.530,17,-0.18214478,0.30196884,0.6840033499999999,0.6928739,-2.1222985,-0.2950479
