timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2026-05-10 11:32:20.560,1,0.45911217,0.26123476,0.89340574,0.2764165,-0.8678868,-0.061850104
2026-05-10 11:32:20.570,2,0.50161463,0.2771503,0.86437976,0.2764165,-0.8678868,-0.061850104
2026-05-10 11:32:20.580,3,0.50161463,0.2771503,0.86437976,0.2764165,-0.8678868,-0.061850104
2026-05-10 11:32:20.590,4,0.48179638,0.25178298,0.8029127,0.2764165,-0.8678868,-0.061850104
2026-05-10 11:32:20.600,5,0.48179638,0.25178298,0.8029127,0.2764165,-0.8678868,-0.061850104
2026-05-10 11:32:20.610,6,0.48179638,0.25178298,0.8029127,0.2764165,-0.8678868,-0.061850104
2026-05-10 11:32:20.620,7,0.48179638,0.25178298,0.8029126999999999,0.2764165,-0.8678868,-0.061850103999999996
2026-05-10 11:32:20.630,8,0.48179638,0.25178298,0.8029126999999999,0.2764165,-0.8678868,-0.061850103999999996
2026-05-10 11:32:20.640,9,0.48179638,0.25178298,0.8029126999999999,0.2764165,-0.8678868,-0.061850103999999996
2026-05-10 11:32:20.650,10,0.48179638,0.25178298,0.8029126999999999,0.2764165,-0.8678868,-0.061850103999999996
2026-05-10 11:32:20.660,11,0.48179638,0.25178298,0.8029127,0.2764165,-0.8678868,-0.061850104
2026-05-10 11:32:20.670,12,0.48179638,0.25178298,0.8029127,0.2764165,-0.8678868,-0.061850104
2026-05-10 11:32:20.680,13,0.48179638,0.25178298,0.8029126999999999,0.2764165,-0.8678868,-0.061850103999999996
2026-05-10 11:32:20.690,14,0.38241559750000004,0.2128173,0.7246154525,0.50675092,-1.4569518,-0.3520874485
2026-05-10 11:32:20.700,15,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.710,16,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.720,17,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.730,18,0.34928867,0.19982873999999998,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.740,19,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.750,20,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.760,21,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.770,22,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.780,23,0.34928867,0.19982873999999998,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.790,24,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.800,25,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.810,26,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.820,27,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.830,28,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.840,29,0.34928867,0.19982873999999998,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.850,30,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.860,31,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.870,32,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.880,33,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.890,34,0.34928867,0.19982873999999998,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.900,35,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.910,36,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.920,37,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.930,38,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.940,39,0.34928867,0.19982873999999998,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.950,40,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.960,41,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.970,42,0.34928867,0.19982874,0.69851637,0.58352906,-1.6533068,-0.44883323
2026-05-10 11:32:20.980,43,0.28019926,0.16921718,0.6188166,0.5708536,-1.6904168,-0.41981715
2026-05-10 11:32:20.990,44,0.28019926,0.16921718,0.6188166,0.5708536,-1.6904168000000002,-0.4198171499999999
2026-05-10 11:32:21.000,45,0.28019926,0.16921718,0.6188166,0.5708536,-1.6904168,-0.41981715
2026-05-10 11:32:21.010,46,0.28019926,0.16921718,0.6188166,0.5708536,-1.6904168,-0.41981715
2026-05-10 11:32:21.020,47,0.28019926,0.16921718,0.6188166,0.5708536,-1.6904168,-0.41981715
2026-05-10 11:32:21.030,48,0.28019926,0.16921718,0.6188166,0.5708536,-1.6904168,-0.41981715
2026-05-10 11:32:21.040,49,0.28019926,0.16921718,0.6188166,0.5708536,-1.6904168,-0.41981715
2026-05-10 11:32:21.050,50,0.28019926,0.16921718,0.6188166,0.5708536,-1.6904168,-0.41981715
2026-05-10 11:32:21.060,51,0.28019926,0.16921718,0.6188166,0.5708536,-1.6904168,-0.41981715
2026-05-10 11:32:21.070,52,0.28019926,0.16921718,0.6188166,0.5708536,-1.6904168000000002,-0.4198171499999999
2026-05-10 11:32:21.080,53,0.28019926,0.16921718,0.6188166,0.5708536,-1.6904168,-0.41981715
2026-05-10 11:32:21.090,54,0.28019926,0.16921718,0.6188166,0.5708536,-1.6904168,-0.41981715
