timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2026-05-10 11:23:49.710,1,-0.14574021,0.85407424,0.6896134,-0.41905355,-0.098807454,-0.19333886
2026-05-10 11:23:49.720,2,-0.27056456,0.8029127,0.65729445,-0.37965274,0.042455133,-0.46181414
2026-05-10 11:23:49.730,3,-0.27056456,0.8029127,0.65729445,-0.37965274,0.042455133,-0.46181414
2026-05-10 11:23:49.740,4,-0.27056456,0.8029127,0.65729445,-0.37965274,0.042455133,-0.46181414
2026-05-10 11:23:49.750,5,-0.29757833,0.76791065,0.636653005,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.760,6,-0.3245921,0.7329086,0.61601156,-0.38789943,-0.041691553,-0.47739117999999997
2026-05-10 11:23:49.770,7,-0.3245921,0.7329086,0.61601156,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.780,8,-0.3245921,0.7329086,0.61601156,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.790,9,-0.3245921,0.7329086,0.61601156,-0.38789943,-0.041691553,-0.47739117999999997
2026-05-10 11:23:49.800,10,-0.3245921,0.7329086,0.61601156,-0.38789943,-0.041691553,-0.47739117999999997
2026-05-10 11:23:49.810,11,-0.3245921,0.7329086,0.61601156,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.820,12,-0.3245921,0.7329086,0.61601156,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.830,13,-0.3245921,0.7329086,0.61601156,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.840,14,-0.3245921,0.7329086,0.61601156,-0.38789943,-0.041691553,-0.47739117999999997
2026-05-10 11:23:49.850,15,-0.3245921,0.7329086,0.61601156,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.860,16,-0.3245921,0.7329086,0.61601156,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.870,17,-0.3245921,0.7329086,0.61601156,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.880,18,-0.3245921,0.7329086,0.61601156,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.890,19,-0.3306290433333334,0.7255098000000001,0.6219671966666667,-0.38789943,-0.041691553,-0.47739117999999997
2026-05-10 11:23:49.900,20,-0.34270293,0.7107122,0.63387847,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.910,21,-0.34270293,0.7107122,0.63387847,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.920,22,-0.34270293,0.7107122,0.63387847,-0.38789943,-0.041691553,-0.47739117999999997
2026-05-10 11:23:49.930,23,-0.34270293,0.7107122,0.63387847,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.940,24,-0.34270293,0.7107122,0.63387847,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.950,25,-0.34270293,0.7107122,0.63387847,-0.38789943,-0.041691553,-0.47739118
2026-05-10 11:23:49.960,26,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:49.970,27,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:49.980,28,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:49.990,29,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.000,30,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.010,31,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.020,32,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.030,33,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.040,34,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.050,35,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.060,36,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.070,37,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.080,38,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.090,39,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.100,40,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.110,41,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.120,42,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.130,43,-0.26410076,0.68247885,0.6365615,-0.05131268,-0.030085113,-0.16523905
2026-05-10 11:23:50.140,44,-0.27809549,0.6767162999999999,0.6616697,-0.0690659525,-0.01714240575,-0.21002311
2026-05-10 11:23:50.150,45,-0.2827604,0.67479545,0.6700391,-0.07498371,-0.01282817,-0.22495113
2026-05-10 11:23:50.160,46,-0.2827604,0.67479545,0.6700391,-0.07498371,-0.01282817,-0.22495113
