timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2026-05-10 20:48:44.070,1,-0.037110094,0.21559632,1.0824618,0.0,0.0,0.0
2026-05-10 20:48:44.080,2,-0.037110094,0.21559632,1.0824618,0.0,0.0,0.0
2026-05-10 20:48:44.090,3,-0.037110094,0.21559632,1.0824618,0.0,0.0,0.0
2026-05-10 20:48:44.100,4,-0.037110094,0.21559632,1.0824618,0.0,0.0,0.0
2026-05-10 20:48:44.110,5,0.27492353,0.17603976,0.8086697,0.0,0.0,0.0
2026-05-10 20:48:44.120,6,0.27492353,0.17603976,0.8086697,0.0,0.0,0.0
2026-05-10 20:48:44.130,7,0.27492353,0.17603976,0.8086697,0.0,0.0,0.0
2026-05-10 20:48:44.140,8,0.27492353,0.17603976,0.8086697,0.0,0.0,0.0
2026-05-10 20:48:44.150,9,0.27492353,0.17603976,0.8086696999999999,0.0,0.0,0.0
2026-05-10 20:48:44.160,10,0.27492353,0.17603976,0.8086696999999999,0.0,0.0,0.0
2026-05-10 20:48:44.170,11,0.27492353,0.17603976,0.8086696999999999,0.0,0.0,0.0
2026-05-10 20:48:44.180,12,0.27492353,0.17603976,0.8086696999999999,0.0,0.0,0.0
2026-05-10 20:48:44.190,13,0.27492353,0.17603976,0.8086697,0.0,0.0,0.0
2026-05-10 20:48:44.200,14,0.27492353,0.17603976,0.8086696999999999,0.0,0.0,0.0
2026-05-10 20:48:44.210,15,0.27492353,0.17603976,0.8086696999999999,0.0,0.0,0.0
2026-05-10 20:48:44.220,16,0.27492353,0.17603976,0.8086697,0.0,0.0,0.0
2026-05-10 20:48:44.230,17,0.27492353,0.17603976,0.8086696999999999,0.0,0.0,0.0
2026-05-10 20:48:44.240,18,0.27492353,0.17603976,0.8086696999999999,0.0,0.0,0.0
2026-05-10 20:48:44.250,19,0.27492353,0.17603976,0.8086697,0.0,0.0,0.0
2026-05-10 20:48:44.260,20,0.27492353,0.17603976,0.8086696999999999,0.0,0.0,0.0
2026-05-10 20:48:44.270,21,0.27492353,0.17603976,0.8086696999999999,0.0,0.0,0.0
2026-05-10 20:48:44.280,22,0.27492353,0.17603976,0.8086696999999999,0.0,0.0,0.0
2026-05-10 20:48:44.290,23,0.27492353,0.17603976,0.8086697,0.0,0.0,0.0
2026-05-10 20:48:44.300,24,0.04298674333333335,0.22715087999999997,1.0160703,0.0,0.0,0.0
2026-05-10 20:48:44.310,25,-0.07298165,0.25270644,1.1197706,0.0,0.0,0.0
2026-05-10 20:48:44.320,26,-0.07298165,0.25270644,1.1197706,0.0,0.0,0.0
2026-05-10 20:48:44.330,27,-0.07298165,0.25270644,1.1197706,0.0,0.0,0.0
2026-05-10 20:48:44.340,28,-0.07298165,0.25270644,1.1197706,0.0,0.0,0.0
2026-05-10 20:48:44.350,29,-0.07298165,0.25270644,1.1197706,0.0,0.0,0.0
2026-05-10 20:48:44.360,30,-0.07298165,0.25270644,1.1197706,0.0,0.0,0.0
2026-05-10 20:48:44.370,31,-0.07298165,0.25270644,1.1197706,0.0,0.0,0.0
2026-05-10 20:48:44.380,32,-0.07298165,0.25270644,1.1197706,0.0,0.0,0.0
2026-05-10 20:48:44.390,33,-0.07298165,0.25270644,1.1197706,0.0,0.0,0.0
2026-05-10 20:48:44.400,34,-0.07298165,0.25270644,1.1197706,0.0,0.0,0.0
2026-05-10 20:48:44.410,35,-0.07298165,0.25270644,1.1197706,0.0,0.0,0.0
2026-05-10 20:48:44.420,36,-0.07298165,0.25270644,1.1197706,0.0,0.0,0.0
2026-05-10 20:48:44.430,37,-0.07298165,0.25270644,1.1197706,0.0,0.0,0.0
2026-05-10 20:48:44.440,38,-0.07298165,0.25270644,1.1197706,0.0,0.0,0.0
2026-05-10 20:48:44.450,39,-0.09922018333333332,0.23074923999999997,1.2420336666666667,0.0,0.0,0.0
2026-05-10 20:48:44.460,40,-0.11233945,0.21977064,1.3031652,0.0,0.0,0.0
2026-05-10 20:48:44.470,41,-0.11233945,0.21977064,1.3031652,0.0,0.0,0.0
2026-05-10 20:48:44.480,42,-0.11233945,0.21977064,1.3031652,0.0,0.0,0.0
2026-05-10 20:48:44.490,43,-0.11233945,0.21977064,1.3031652,0.0,0.0,0.0
2026-05-10 20:48:44.500,44,-0.11233945,0.21977064,1.3031652,0.0,0.0,0.0
2026-05-10 20:48:44.510,45,-0.11233945,0.21977064,1.3031652,0.0,0.0,0.0
